,state,customer_lifetime_value,response,coverage,education,employmentstatus,gender,income,location_code,marital_status,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,policy_type,policy,renew_offer_type,sales_channel,total_claim_amount,vehicle_class,vehicle_size,month
1774,West,9354.0,No,Extended,Bachelor,Unemployed,M,0,Suburban,Single,135,24.0,67,0.0,3,Personal Auto,Personal,Offer1,Branch,972.0,Four-Door Car,Large,January
1775,West,12299.0,Yes,Basic,High School or Below,Medical Leave,M,17101,Suburban,Single,113,1.0,88,0.0,2,Corporate Auto,Corporate,Offer1,Call Center,542.0,Four-Door Car,Medsize,February
1776,Central,3137.0,No,Extended,College,Employed,M,59644,Suburban,Married,79,15.0,94,0.0,1,Corporate Auto,Corporate,Offer1,Agent,379.0,Four-Door Car,Medsize,February
1777,North_West,12732.0,Yes,Basic,Doctor,Employed,M,40870,Suburban,Married,105,3.0,56,0.0,2,Special Auto,Special,Offer1,Agent,504.0,Four-Door Car,Large,January
1778,Central,11413.0,No,Premium,College,Unemployed,F,0,Suburban,Married,161,3.0,71,1.0,3,Personal Auto,Personal,Offer1,Branch,773.0,Sports Car,Small,February
1779,West,5801.0,No,Extended,Bachelor,Unemployed,F,0,Suburban,Married,78,16.0,93,0.0,3,Personal Auto,Personal,Offer2,Agent,374.0,Four-Door Car,Small,January
1780,West,15700.0,No,Extended,High School or Below,Unemployed,M,0,Suburban,Married,211,31.0,52,0.0,3,Personal Auto,Personal,Offer1,Web,1013.0,Luxury Car,Medsize,February
1781,West,6672.0,No,Premium,College,Employed,F,50537,Rural,Married,165,10.0,35,0.0,1,Personal Auto,Personal,Offer1,Branch,60.0,Four-Door Car,Medsize,January
1782,West,5757.0,Yes,Basic,Master,Employed,M,88997,Rural,Divorced,72,9.0,71,0.0,3,Special Auto,Special,Offer2,Branch,174.0,Four-Door Car,Small,January
1783,Central,8422.0,No,Premium,High School or Below,Employed,F,95139,Rural,Married,103,25.0,27,0.0,3,Personal Auto,Personal,Offer1,Agent,34.0,Four-Door Car,Medsize,January
1784,West,8025.0,No,Extended,College,Unemployed,F,0,Rural,Single,77,20.0,26,0.0,2,Personal Auto,Personal,Offer3,Branch,26.0,Two-Door Car,Large,January
1785,West,15245.0,No,Basic,Bachelor,Employed,F,30205,Suburban,Single,195,24.0,1,0.0,3,Personal Auto,Personal,Offer1,Agent,1330.0,Luxury Car,Large,January
1786,North_West,3992.0,No,Extended,College,Employed,F,54964,Suburban,Married,99,13.0,53,0.0,1,Personal Auto,Personal,Offer1,Agent,526.0,Four-Door Car,Medsize,February
1787,East,8237.0,No,Premium,High School or Below,Unemployed,F,0,Suburban,Married,106,11.0,15,0.0,3,Special Auto,Special,Offer1,Web,603.0,Four-Door Car,Large,February
1788,West,21034.0,No,Basic,High School or Below,Employed,F,26876,Urban,Married,66,12.0,53,0.0,2,Personal Auto,Personal,Offer4,Call Center,219.0,Four-Door Car,Medsize,February
1789,West,3093.0,No,Extended,Bachelor,Employed,F,31168,Urban,Married,78,14.0,42,0.0,1,Corporate Auto,Corporate,Offer1,Agent,289.0,Four-Door Car,Medsize,January
1790,Central,4839.0,No,Extended,High School or Below,Unemployed,M,0,Suburban,Single,137,18.0,50,0.0,1,Personal Auto,Personal,Offer2,Agent,1227.0,Four-Door Car,Medsize,February
1791,North_West,4735.0,No,Extended,High School or Below,Unemployed,F,0,Suburban,Single,134,22.0,68,0.0,1,Personal Auto,Personal,Offer3,Agent,965.0,Four-Door Car,Medsize,January
1792,West,14203.0,No,Basic,College,Employed,M,55593,Urban,Married,182,10.0,48,1.0,3,Corporate Auto,Corporate,Offer4,Web,678.0,Luxury Car,Medsize,January
1793,North_West,2610.0,No,Basic,High School or Below,Employed,M,30825,Suburban,Single,68,15.0,21,0.0,1,Personal Auto,Personal,Offer3,Web,326.0,Four-Door Car,Small,February
1794,North_West,4475.0,No,Basic,High School or Below,Employed,F,97949,Urban,Married,112,9.0,13,3.0,1,Personal Auto,Personal,Offer4,Web,325.0,Four-Door Car,Small,January
1795,Central,3020.0,No,Basic,College,Employed,F,78561,Suburban,Married,74,7.0,50,0.0,1,Personal Auto,Personal,Offer1,Branch,355.0,Two-Door Car,Medsize,February
1796,West,7899.0,No,Extended,High School or Below,Employed,F,40032,Suburban,Married,99,18.0,35,0.0,3,Special Auto,Special,Offer2,Agent,475.0,Four-Door Car,Medsize,February
1797,Central,4283.0,Yes,Basic,College,Employed,F,40864,Rural,Married,109,16.0,70,1.0,1,Personal Auto,Personal,Offer1,Agent,167.0,Four-Door Car,Medsize,February
1798,West,4939.0,No,Basic,College,Employed,M,82733,Rural,Married,62,5.0,12,0.0,3,Corporate Auto,Corporate,Offer2,Branch,72.0,Four-Door Car,Medsize,February
1799,Central,4229.0,No,Basic,Bachelor,Unemployed,M,0,Suburban,Married,63,2.0,82,2.0,3,Corporate Auto,Corporate,Offer2,Agent,302.0,Two-Door Car,Small,January
1800,North_West,5020.0,No,Basic,College,Employed,M,67890,Urban,Married,63,23.0,26,0.0,3,Personal Auto,Personal,Offer1,Agent,174.0,Four-Door Car,Medsize,January
1801,North_West,6759.0,No,Basic,High School or Below,Unemployed,M,0,Suburban,Single,191,22.0,38,0.0,1,Personal Auto,Personal,Offer3,Web,2043.0,Luxury Car,Medsize,February
1802,West,4331.0,No,Basic,College,Unemployed,F,0,Suburban,Single,61,30.0,35,0.0,3,Personal Auto,Personal,Offer3,Agent,293.0,Two-Door Car,Medsize,January
1803,North_West,4815.0,No,Basic,College,Unemployed,M,0,Suburban,Single,66,29.0,58,0.0,3,Personal Auto,Personal,Offer1,Branch,712.0,Two-Door Car,Small,January
1804,West,11886.0,No,Basic,High School or Below,Unemployed,M,0,Suburban,Married,105,7.0,20,0.0,2,Personal Auto,Personal,Offer3,Agent,756.0,Four-Door Car,Medsize,February
1805,East,5597.0,Yes,Extended,High School or Below,Employed,F,37995,Suburban,Married,139,16.0,50,0.0,1,Corporate Auto,Corporate,Offer1,Branch,667.0,Four-Door Car,Medsize,January
1806,East,3541.0,No,Basic,College,Unemployed,M,0,Suburban,Single,101,24.0,11,0.0,1,Personal Auto,Personal,Offer4,Web,727.0,Four-Door Car,Medsize,February
1807,West,15807.0,No,Extended,Master,Employed,F,58516,Suburban,Married,98,14.0,75,0.0,2,Corporate Auto,Corporate,Offer4,Branch,470.0,Two-Door Car,Large,February
1808,East,2937.0,No,Basic,High School or Below,Employed,F,27179,Suburban,Married,74,32.0,69,0.0,1,Personal Auto,Personal,Offer2,Branch,355.0,Four-Door Car,Medsize,February
1809,East,3732.0,Yes,Extended,High School or Below,Unemployed,F,0,Suburban,Married,96,31.0,34,0.0,1,Personal Auto,Personal,Offer1,Agent,461.0,Four-Door Car,Large,February
1810,West,4540.0,No,Basic,High School or Below,Employed,M,59556,Suburban,Married,113,11.0,86,0.0,1,Personal Auto,Personal,Offer3,Agent,682.0,Sports Car,Large,January
1811,West,4893.0,No,Basic,High School or Below,Employed,F,27005,Suburban,Married,61,10.0,72,0.0,3,Corporate Auto,Corporate,Offer2,Agent,312.0,Four-Door Car,Small,January
1812,West,4171.0,Yes,Basic,Master,Employed,F,29462,Suburban,Single,107,28.0,23,1.0,1,Corporate Auto,Corporate,Offer2,Branch,514.0,Four-Door Car,Large,January
1813,Central,2600.0,No,Basic,High School or Below,Employed,M,51978,Rural,Married,66,18.0,81,0.0,1,Corporate Auto,Corporate,Offer2,Agent,145.0,Four-Door Car,Medsize,January
1814,Central,3645.0,Yes,Extended,High School or Below,Employed,F,82477,Suburban,Married,90,1.0,69,0.0,1,Corporate Auto,Corporate,Offer2,Agent,432.0,Two-Door Car,Large,January
1815,West,18929.0,No,Basic,Master,Employed,F,72196,Rural,Single,68,8.0,61,0.0,2,Personal Auto,Personal,Offer2,Branch,152.0,Four-Door Car,Medsize,February
1816,Central,4171.0,No,Basic,College,Employed,F,37478,Suburban,Married,105,4.0,53,0.0,1,Personal Auto,Personal,Offer1,Agent,654.0,Sports Car,Medsize,January
1817,West,7687.0,No,Basic,Bachelor,Unemployed,F,0,Suburban,Divorced,109,0.0,5,0.0,3,Personal Auto,Personal,Offer3,Call Center,523.0,Four-Door Car,Medsize,February
1818,North_West,2582.0,Yes,Basic,Bachelor,Employed,F,76731,Urban,Married,64,2.0,68,0.0,1,Personal Auto,Personal,Offer2,Agent,201.0,Four-Door Car,Medsize,February
1819,East,4997.0,No,Basic,High School or Below,Employed,M,71600,Rural,Married,63,17.0,43,0.0,3,Personal Auto,Personal,Offer2,Call Center,46.0,Two-Door Car,Medsize,February
1820,Central,22445.0,No,Basic,Bachelor,Unemployed,F,0,Suburban,Single,71,32.0,35,0.0,2,Personal Auto,Personal,Offer1,Call Center,511.0,Four-Door Car,Medsize,February
1821,North_West,13816.0,No,Premium,College,Employed,F,96745,Suburban,Married,179,14.0,25,5.0,3,Personal Auto,Personal,Offer2,Branch,859.0,Four-Door Car,Medsize,January
1822,North_West,3808.0,Yes,Extended,College,Employed,F,94903,Suburban,Married,94,3.0,38,0.0,1,Personal Auto,Personal,Offer2,Agent,451.0,Two-Door Car,Small,January
1823,North_West,5933.0,No,Basic,High School or Below,Employed,F,48278,Rural,Married,74,22.0,7,0.0,3,Personal Auto,Personal,Offer1,Web,98.0,Two-Door Car,Medsize,January
1824,West,5439.0,No,Extended,Bachelor,Employed,F,52721,Urban,Married,136,34.0,29,0.0,1,Personal Auto,Personal,Offer1,Branch,550.0,Four-Door Car,Medsize,January
1825,West,12472.0,No,Premium,Bachelor,Employed,F,36551,Rural,Single,107,12.0,25,0.0,2,Personal Auto,Personal,Offer1,Branch,54.0,Four-Door Car,Medsize,February
1826,West,2994.0,No,Basic,College,Employed,F,55911,Urban,Married,74,7.0,40,0.0,1,Personal Auto,Personal,Offer1,Web,188.0,Four-Door Car,Medsize,January
1827,Central,5080.0,No,Extended,High School or Below,Employed,M,50052,Suburban,Single,130,6.0,50,0.0,1,Personal Auto,Personal,Offer1,Agent,624.0,Sports Car,Small,January
1828,West,4415.0,No,Basic,High School or Below,Unemployed,F,0,Suburban,Single,61,23.0,46,0.0,3,Personal Auto,Personal,Offer3,Agent,644.0,Four-Door Car,Medsize,January
1829,East,9522.0,No,Basic,Bachelor,Employed,F,74583,Rural,Married,118,31.0,20,0.0,3,Personal Auto,Personal,Offer1,Agent,161.0,Four-Door Car,Medsize,February
1830,East,3312.0,No,Extended,College,Employed,M,26285,Suburban,Married,84,7.0,1,0.0,1,Corporate Auto,Corporate,Offer3,Call Center,403.0,Four-Door Car,Medsize,January
1831,West,19834.0,No,Extended,High School or Below,Employed,F,65989,Rural,Married,123,4.0,43,1.0,2,Personal Auto,Personal,Offer3,Call Center,116.0,Four-Door Car,Medsize,January
1832,West,6333.0,No,Extended,Bachelor,Employed,M,50843,Suburban,Single,82,12.0,65,0.0,3,Personal Auto,Personal,Offer3,Call Center,394.0,Two-Door Car,Small,February
1833,Central,3528.0,Yes,Extended,Doctor,Employed,M,31278,Suburban,Married,92,24.0,95,4.0,1,Personal Auto,Personal,Offer1,Branch,442.0,Two-Door Car,Medsize,February
1834,West,19364.0,No,Basic,Bachelor,Employed,M,49945,Rural,Married,70,21.0,65,0.0,2,Personal Auto,Personal,Offer2,Call Center,50.0,Four-Door Car,Large,January
1835,West,17558.0,No,Premium,College,Employed,F,68273,Rural,Divorced,146,23.0,93,0.0,2,Personal Auto,Personal,Offer2,Call Center,76.0,Sports Car,Medsize,February
1836,North_West,6529.0,No,Basic,Bachelor,Medical Leave,M,13476,Suburban,Single,67,3.0,30,2.0,2,Corporate Auto,Corporate,Offer3,Branch,434.0,Four-Door Car,Medsize,February
1837,West,8791.0,No,Basic,High School or Below,Employed,F,54094,Urban,Single,112,9.0,51,0.0,3,Corporate Auto,Corporate,Offer1,Agent,503.0,Four-Door Car,Medsize,January
1838,West,3097.0,Yes,Extended,College,Employed,F,21604,Suburban,Divorced,79,14.0,28,0.0,1,Personal Auto,Personal,Offer1,Branch,379.0,Four-Door Car,Medsize,February
1839,North_West,6274.0,Yes,Extended,College,Retired,F,18577,Suburban,Divorced,86,21.0,76,0.0,3,Personal Auto,Personal,Offer1,Branch,413.0,Four-Door Car,Medsize,February
1840,West,2464.0,No,Basic,College,Employed,M,72834,Rural,Divorced,65,12.0,81,3.0,1,Corporate Auto,Corporate,Offer1,Call Center,92.0,Four-Door Car,Medsize,February
1841,North_West,4334.0,No,Premium,Bachelor,Unemployed,F,0,Suburban,Single,116,6.0,87,0.0,1,Personal Auto,Personal,Offer2,Agent,1066.0,Four-Door Car,Small,February
1842,Central,2053.0,No,Basic,College,Unemployed,M,0,Suburban,Single,67,33.0,21,2.0,1,Personal Auto,Personal,Offer3,Agent,806.0,Four-Door Car,Large,February
1843,Central,2509.0,No,Basic,Bachelor,Employed,F,33555,Rural,Married,63,17.0,11,0.0,1,Personal Auto,Personal,Offer1,Agent,102.0,Four-Door Car,Medsize,February
1844,Central,23228.0,No,Premium,College,Employed,F,53243,Suburban,Single,102,26.0,96,3.0,2,Personal Auto,Personal,Offer1,Agent,490.0,Four-Door Car,Small,February
1845,Central,5352.0,No,Extended,Master,Employed,M,54817,Rural,Single,137,24.0,28,0.0,1,Personal Auto,Personal,Offer2,Agent,210.0,Four-Door Car,Medsize,February
1846,West,8006.0,No,Extended,High School or Below,Employed,F,63762,Rural,Married,99,13.0,55,0.0,3,Personal Auto,Personal,Offer2,Branch,108.0,Four-Door Car,Medsize,January
1847,Central,12732.0,Yes,Basic,Doctor,Employed,M,40870,Suburban,Married,105,3.0,56,0.0,2,Personal Auto,Personal,Offer1,Agent,504.0,Four-Door Car,Large,January
1848,West,2779.0,No,Basic,Master,Employed,F,73570,Rural,Single,70,0.0,46,1.0,1,Special Auto,Special,Offer2,Branch,76.0,Two-Door Car,Medsize,February
1849,North_West,11490.0,No,Premium,College,Unemployed,M,0,Suburban,Married,161,0.0,94,0.0,3,Personal Auto,Personal,Offer2,Branch,1053.0,Four-Door Car,Large,January
1850,Central,8669.0,No,Basic,High School or Below,Employed,M,21474,Urban,Married,114,13.0,72,2.0,3,Corporate Auto,Corporate,Offer1,Agent,373.0,Four-Door Car,Small,February
1851,West,8888.0,No,Premium,College,Employed,M,58789,Rural,Married,111,4.0,69,0.0,3,Corporate Auto,Corporate,Offer3,Call Center,215.0,Four-Door Car,Medsize,February
1852,West,9686.0,No,Extended,Bachelor,Employed,F,66022,Rural,Married,239,17.0,80,0.0,1,Personal Auto,Personal,Offer4,Web,538.0,Luxury Car,Medsize,February
1853,North_West,4785.0,No,Basic,Bachelor,Employed,F,25813,Urban,Divorced,61,16.0,97,0.0,3,Personal Auto,Personal,Offer3,Agent,205.0,Four-Door Car,Medsize,January
1854,East,5038.0,No,Basic,High School or Below,Unemployed,M,0,Suburban,Married,68,28.0,23,1.0,3,Personal Auto,Personal,Offer3,Web,326.0,Four-Door Car,Medsize,January
1855,Central,7457.0,No,Basic,College,Employed,F,43406,Suburban,Married,187,6.0,49,0.0,1,Personal Auto,Personal,Offer3,Agent,898.0,Luxury Car,Medsize,January
1856,West,2499.0,No,Basic,Bachelor,Employed,M,76792,Suburban,Married,62,12.0,27,0.0,1,Personal Auto,Personal,Offer3,Agent,298.0,Four-Door Car,Medsize,February
1857,Central,10876.0,No,Extended,Doctor,Employed,M,71255,Rural,Single,138,28.0,16,0.0,3,Personal Auto,Personal,Offer1,Agent,139.0,Sports Car,Medsize,February
1858,Central,4482.0,No,Basic,College,Employed,M,62977,Suburban,Single,115,34.0,40,0.0,1,Corporate Auto,Corporate,Offer3,Agent,552.0,Four-Door Car,Small,February
1859,Central,5090.0,No,Basic,Bachelor,Disabled,F,25226,Suburban,Divorced,71,13.0,97,1.0,3,Personal Auto,Personal,Offer1,Branch,341.0,Four-Door Car,Medsize,February
1860,West,8708.0,No,Basic,High School or Below,Employed,F,30090,Urban,Married,73,10.0,3,0.0,2,Corporate Auto,Corporate,Offer2,Web,330.0,Two-Door Car,Large,January
1861,Central,2803.0,No,Basic,Bachelor,Employed,F,34628,Rural,Married,71,21.0,31,0.0,1,Personal Auto,Personal,Offer2,Branch,133.0,Four-Door Car,Medsize,January
1862,West,13530.0,No,Extended,Doctor,Employed,F,75037,Rural,Married,85,5.0,27,2.0,2,Personal Auto,Personal,Offer2,Call Center,181.0,Four-Door Car,Small,February
1863,East,4152.0,No,Extended,High School or Below,Unemployed,M,0,Suburban,Single,125,23.0,64,0.0,1,Personal Auto,Personal,Offer1,Branch,900.0,Four-Door Car,Small,January
1864,West,8704.0,No,Basic,Master,Employed,F,61897,Rural,Married,72,7.0,79,0.0,2,Personal Auto,Personal,Offer3,Web,3.0,Four-Door Car,Medsize,February
1865,North_West,6057.0,Yes,Extended,Bachelor,Retired,M,27681,Suburban,Married,83,13.0,62,0.0,3,Personal Auto,Personal,Offer2,Agent,398.0,Two-Door Car,Medsize,February
1866,East,8548.0,No,Basic,High School or Below,Employed,F,53055,Suburban,Single,112,30.0,30,2.0,3,Personal Auto,Personal,Offer3,Call Center,538.0,Four-Door Car,Small,January
1867,Central,4384.0,No,Extended,College,Unemployed,F,0,Suburban,Single,123,14.0,97,0.0,1,Personal Auto,Personal,Offer1,Branch,1480.0,Four-Door Car,Medsize,January
1868,North_West,9058.0,No,Basic,College,Employed,F,91025,Urban,Married,112,26.0,37,0.0,3,Personal Auto,Personal,Offer1,Agent,328.0,Four-Door Car,Medsize,January
1869,North_West,3546.0,No,Basic,College,Unemployed,F,0,Suburban,Single,103,11.0,92,0.0,1,Personal Auto,Personal,Offer3,Branch,622.0,Four-Door Car,Small,January
1870,Central,4811.0,No,Extended,College,Employed,F,24711,Rural,Married,122,31.0,93,0.0,1,Personal Auto,Personal,Offer3,Agent,260.0,Sports Car,Small,January
1871,West,5640.0,Yes,Basic,High School or Below,Employed,M,73168,Suburban,Married,70,21.0,50,0.0,3,Personal Auto,Personal,Offer2,Agent,426.0,Four-Door Car,Medsize,January
1872,West,8827.0,No,Extended,High School or Below,Unemployed,M,0,Suburban,Single,123,35.0,38,1.0,3,Personal Auto,Personal,Offer2,Branch,1088.0,Four-Door Car,Medsize,February
1873,West,5107.0,Yes,Basic,Bachelor,Employed,F,35625,Urban,Married,65,10.0,56,1.0,3,Personal Auto,Personal,Offer2,Agent,289.0,Four-Door Car,Medsize,January
1874,West,5380.0,No,Basic,Bachelor,Unemployed,M,0,Suburban,Married,73,11.0,95,0.0,3,Corporate Auto,Corporate,Offer2,Web,350.0,Four-Door Car,Medsize,February
1875,West,4651.0,No,Basic,College,Employed,F,98475,Suburban,Married,115,8.0,22,0.0,1,Personal Auto,Personal,Offer2,Web,552.0,Four-Door Car,Medsize,February
1876,East,12742.0,Yes,Basic,Bachelor,Employed,F,73054,Urban,Married,106,34.0,36,1.0,2,Corporate Auto,Corporate,Offer1,Branch,419.0,Four-Door Car,Medsize,January
1877,East,5015.0,Yes,Extended,Bachelor,Employed,F,48567,Suburban,Single,130,12.0,15,0.0,1,Corporate Auto,Corporate,Offer2,Agent,624.0,Four-Door Car,Medsize,February
1878,West,20097.0,Yes,Basic,High School or Below,Employed,F,92766,Suburban,Married,71,17.0,15,0.0,2,Personal Auto,Personal,Offer2,Agent,379.0,Two-Door Car,Large,January
1879,West,8059.0,No,Basic,Bachelor,Employed,M,25595,Suburban,Married,101,5.0,86,0.0,3,Personal Auto,Personal,Offer3,Call Center,485.0,Four-Door Car,Medsize,February
1880,West,11228.0,No,Basic,High School or Below,Unemployed,M,0,Suburban,Single,64,1.0,63,0.0,2,Corporate Auto,Corporate,Offer3,Branch,773.0,Four-Door Car,Medsize,January
1881,West,3861.0,Yes,Extended,College,Employed,F,93272,Urban,Married,95,3.0,54,0.0,1,Personal Auto,Personal,Offer2,Branch,281.0,Four-Door Car,Medsize,January
1882,Central,2537.0,No,Basic,Bachelor,Employed,M,92401,Rural,Divorced,64,30.0,37,0.0,1,Personal Auto,Personal,Offer4,Agent,50.0,Four-Door Car,Medsize,January
1883,North_West,28432.0,No,Basic,Bachelor,Medical Leave,M,17130,Suburban,Divorced,198,1.0,58,0.0,2,Special Auto,Special,Offer1,Agent,950.0,Luxury Car,Medsize,January
1884,West,4360.0,No,Basic,Bachelor,Unemployed,M,0,Suburban,Single,64,17.0,84,0.0,3,Personal Auto,Personal,Offer1,Branch,307.0,Four-Door Car,Medsize,January
1885,East,2275.0,No,Basic,College,Unemployed,F,0,Suburban,Single,63,2.0,5,0.0,1,Personal Auto,Personal,Offer2,Agent,607.0,Four-Door Car,Small,January
1886,West,4006.0,No,Basic,College,Employed,F,28987,Rural,Married,102,8.0,98,0.0,1,Personal Auto,Personal,Offer3,Branch,246.0,Four-Door Car,Medsize,January
1887,Central,5317.0,No,Basic,College,Employed,F,28559,Suburban,Married,66,5.0,1,0.0,3,Corporate Auto,Corporate,Offer4,Call Center,427.0,Four-Door Car,Medsize,January
1888,Central,4756.0,No,Extended,Bachelor,Retired,F,23975,Suburban,Married,128,8.0,39,0.0,1,Corporate Auto,Corporate,Offer1,Agent,614.0,Four-Door Car,Small,February
1889,West,5555.0,No,Extended,High School or Below,Employed,F,51705,Urban,Married,139,26.0,79,0.0,1,Personal Auto,Personal,Offer1,Agent,545.0,Four-Door Car,Medsize,January
1890,West,8745.0,No,Basic,Bachelor,Employed,M,61706,Rural,Married,110,6.0,71,0.0,3,Corporate Auto,Corporate,Offer3,Call Center,224.0,Four-Door Car,Small,February
1891,West,2896.0,No,Basic,High School or Below,Employed,M,46267,Urban,Married,72,4.0,73,0.0,1,Personal Auto,Personal,Offer2,Call Center,232.0,Four-Door Car,Medsize,January
1892,East,16553.0,No,Extended,Doctor,Employed,F,98912,Suburban,Married,135,18.0,92,0.0,2,Personal Auto,Personal,Offer1,Agent,715.0,Four-Door Car,Large,February
1893,West,4715.0,No,Extended,High School or Below,Unemployed,F,0,Suburban,Married,126,13.0,91,0.0,1,Personal Auto,Personal,Offer2,Web,694.0,Four-Door Car,Medsize,February
1894,North_West,18042.0,No,Extended,Master,Employed,M,35704,Rural,Married,225,21.0,35,0.0,3,Personal Auto,Personal,Offer1,Branch,358.0,Luxury Car,Medsize,January
1895,West,13258.0,No,Basic,College,Medical Leave,M,20754,Suburban,Divorced,184,19.0,15,0.0,3,Personal Auto,Personal,Offer1,Agent,1325.0,Luxury Car,Medsize,February
1896,Central,5378.0,No,Basic,High School or Below,Employed,M,34528,Urban,Married,69,22.0,0,2.0,3,Corporate Auto,Corporate,Offer1,Agent,184.0,Four-Door Car,Large,February
1897,West,14652.0,No,Extended,Bachelor,Employed,M,74915,Urban,Married,122,13.0,17,0.0,2,Personal Auto,Personal,Offer3,Branch,393.0,Four-Door Car,Medsize,January
